# CeSAM : ASTROPHYSIC DATA CENTER IN MARSEILLE
# Head : C. Surace, Scientific head : V. Le Brun, Information system head : C. Moreau
# VVDS project 
# It these data have been of any use for your research, please include the following acknowledgment :
# This research uses data from the VIMOS VLT Deep Survey, obtained from the VVDS database operated by Cesam, Laboratoire d'Astrophysique de Marseille, France.
# and refer to the paper: 
# Le Fèvre et al., 2013, arXiv:1307.0545
# Search in All F02 field AND MagI between 17.5 and 24.75 AND Spectroscopic Redshift between 0.5 and 0.9 AND  Spectroscopic Redshift quality flag  in (2,3,4,9,22,23,24,29)
# NUM 	ID-IAU 	ALPHA 	DELTA 	Z 	ZFLAGS 	MAGI 	MAG_U_CFH12K 	MAGERR_AUTO_U 	MAG_B_CFH12K 	MAGERR_AUTO_B 	MAG_V_CFH12K 	MAGERR_AUTO_V 	MAG_R_CFH12K 	MAGERR_AUTO_R 	MAG_I_CFH12K 	MAGERR_AUTO_I 	MAG_U_CFHTLS 	MAGERR_AUTO_U 	MAG_G_CFHTLS 	MAGERR_AUTO_G 	MAG_R_CFHTLS 	MAGERR_AUTO_R 	MAG_I_CFHTLS 	MAGERR_AUTO_I 	MAG_Z_CFHTLS 	MAGERR_AUTO_Z 	MAG_AUTO_J_WIRDS 	MAGERR_AUTO_J_WIRDS 	MAG_AUTO_H_WIRDS 	MAGERR_AUTO_H_WIRDS 	MAG_AUTO_K_WIRDS 	MAGERR_AUTO_K_WIRDS 	AGE 	E(B-V) 	STELLAR_MASS 	SFR 	 	ZMETHOD 	EW_OII_3727 	D_EW_OII_3727 	EW_OIII_5007 	D_EW_OIII_5007 	EW_HALPHA 	D_EW_HALPHA 	EW_HBETA 	D_EW_HBETA 	 
020212164	VVDS-J022633.25-043145.2	36.6385632	-4.5292456	0.5958	2	22.3288	-99.9	-99.9	23.3388	0.0597	22.693	0.0399	22.5216	0.0382	22.3288	0.0401	23.715078	0.015700	22.775766	0.010000	22.419283	0.010000	22.197183	0.010000	22.177951	0.012300	21.864736	0.036300	21.733775	0.037700	22.157792	0.061700	286119000	0.100	9.18724	0.130461	4	K	-15.55	1.22	-0.24	5.19	0.00	-9.99	-14.86	4.78
020212256	VVDS-J022721.57-043140.0	36.8399034	-4.5278022	0.8899	3	22.8147	25.6421	0.5512	24.8204	0.1908	24.3334	0.1277	23.5171	0.0766	22.8147	0.0561	24.829366	0.036000	24.299626	0.015100	23.805445	0.012600	22.950400	0.010000	22.698471	0.015500	22.437518	0.050800	22.317395	0.052900	22.048269	0.045000	321031000	0.200	9.56281	0.352073	3	K	-48.18	7.73	0.00	-9.99	0.00	-9.99	-8.42	7.89
020212310	VVDS-J022806.07-043144.4	37.025299	-4.5290082	0.6042	4	21.1338	24.1321	0.1564	23.204	0.0542	22.437	0.0322	21.7017	0.022	21.1338	0.0135	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	3750000000	0.000	10.2274	-0.127823	3	K	-4.30	0.86	-1.25	1.07	0.00	-9.99	-5.20	1.03
020212333	VVDS-J022739.81-043138.7	36.9158958	-4.5274262	0.7462	4	22.9326	24.0281	0.1933	24.0864	0.088	23.8079	0.0765	23.4245	0.0673	22.9326	0.0463	24.109859	0.018100	23.824675	0.010000	23.471476	0.010000	22.952629	0.010000	22.767995	0.015800	22.918975	0.132300	22.611391	0.110000	22.634388	0.119800	180529000	0.200	9.11323	0.545622	4	K	-58.74	3.35	-35.09	17.97	0.00	-9.99	-6.55	-2.00
020212432	VVDS-J022617.27-043139.4	36.5719839	-4.5276282	0.6081	4	21.9571	23.7583	0.106	23.5243	0.0683	22.9955	0.0416	22.3161	0.0293	21.9571	0.025	23.753642	0.012600	23.216046	0.010000	22.469670	0.010000	21.984334	0.010000	21.875710	0.010000	21.397584	0.020300	21.212435	0.019100	21.160623	0.018000	227272000	0.300	9.55019	0.759770	3	V	-40.01	2.25	-35.63	6.33	0.00	-9.99	-18.57	4.22
020212437	VVDS-J022814.19-043139.1	37.0591311	-4.5275554	0.6874	2	22.7405	-99.9	-99.9	23.9257	0.0702	23.2432	0.0441	23.0326	0.0423	22.7405	0.0344	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	50000000	0.500	9.30505	1.65082	-99.9	V	-5.44	1.66	-3.73	2.93	0.00	-9.99	-3.90	1.52
020212447	VVDS-J022554.73-043138.7	36.4780592	-4.5274397	0.6186	3	22.7612	-99.9	-99.9	24.9569	0.1366	23.9486	0.0705	23.3013	0.0489	22.7612	0.0519	25.230023	0.046100	24.418224	0.015500	23.518653	0.010000	22.904705	0.010000	22.778937	0.015600	21.510228	0.039000	21.967057	0.037800	21.838894	0.030200	321031000	0.300	9.30916	0.101153	3	K	-13.10	2.90	-3.51	4.27	0.00	-9.99	-4.10	4.12
020212498	VVDS-J022541.92-043137.2	36.4246701	-4.5270195	0.8831	3	23.0094	-99.9	-99.9	26.5236	0.4561	25.3441	0.1901	24.0233	0.0804	23.0094	0.0587	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	2100000000	0.000	10.1453	-1.13299	1	K	-1.71	1.26	0.00	-9.99	0.00	-9.99	-0.95	2.12
020212698	VVDS-J022705.84-043143.3	36.7743475	-4.5287107	0.5780	4	21.0562	-99.9	-99.9	24.5304	0.1268	23.0116	0.0457	21.9915	0.0257	21.0562	0.0147	25.354272	0.120400	23.501838	0.015100	22.093136	0.010000	21.116622	0.010000	20.751082	0.010000	20.332953	0.012600	19.944886	0.010200	19.730800	0.010000	2000000000	0.100	10.4102	-0.725507	1	V	-3.40	1.15	-0.80	2.02	0.00	-9.99	-2.64	-2.00
020212755	VVDS-J022712.42-043136.8	36.8017716	-4.5269112	0.8800	2	21.8774	-99.9	-99.9	25.8199	0.3584	24.3066	0.1181	23.1802	0.0571	21.8774	0.0263	25.611678	0.087400	24.572751	0.022900	23.299027	0.010000	22.143245	0.010000	21.455493	0.010000	20.681488	0.011900	20.315778	0.010000	20.009730	0.010000	2100000000	0.100	10.6674	-0.604192	1	K	-7.35	2.00	0.00	-9.99	0.00	-9.99	-6.18	3.73
020212814	VVDS-J022610.32-043135.9	36.543031	-4.5266515	0.6076	3	22.6624	23.264	0.1064	23.9052	0.085	23.568	0.0597	22.8515	0.0406	22.6624	0.0421	24.131577	0.018900	23.643242	0.010000	22.952260	0.010000	22.491072	0.010000	22.504145	0.013100	22.181475	0.048500	22.225660	0.050800	22.135503	0.043000	321031000	0.100	9.09962	-0.111112	3	V	-22.76	3.00	-0.92	6.24	0.00	-9.99	-6.84	-2.00
020212863	VVDS-J022636.39-043136.6	36.6516337	-4.5268546	0.8599	3	22.1567	-99.9	-99.9	24.9602	0.1615	24.1239	0.0987	23.3487	0.063	22.1567	0.0315	25.026301	0.049400	24.226777	0.016300	23.449368	0.010500	22.329124	0.010000	21.949630	0.010000	21.137766	0.017300	20.782229	0.014500	20.168263	0.010000	286119000	0.500	10.4163	1.35834	2	K	-16.84	3.49	-0.31	9.50	0.00	-9.99	-17.80	4.84
020212997	VVDS-J022634.33-043135.2	36.6430568	-4.52647	0.5233	4	21.9413	22.8246	0.0887	23.2112	0.0531	22.7689	0.0393	22.2736	0.0304	21.9413	0.0264	23.295689	0.011200	22.932921	0.010000	22.208576	0.010000	21.940103	0.010000	21.934991	0.010200	21.720701	0.033000	21.501052	0.031300	21.353778	0.030600	286119000	0.100	9.19181	0.133843	4	K	-38.11	10.50	-22.92	2.54	0.00	-9.99	-15.46	2.44
020213160	VVDS-J022638.08-043131.4	36.6586679	-4.5253923	0.6839	2	23.1028	23.3895	0.1476	24.2555	0.1034	24.376	0.1277	23.5586	0.0776	23.1028	0.0709	24.264160	0.024900	24.085768	0.014800	23.653688	0.013000	23.192764	0.011900	23.047884	0.027800	23.158940	0.095300	23.244612	0.127300	23.291152	0.142000	321031000	0.000	8.77477	-0.435966	4	K	-40.70	10.38	-53.22	80.76	0.00	-9.99	-5.24	-2.00
020213210	VVDS-J022648.83-043131.7	36.7034625	-4.5254745	0.7237	2	23.6526	24.2639	0.3023	24.9399	0.154	24.1967	0.0988	23.727	0.0795	23.6526	0.0992	25.266448	0.050800	24.343928	0.014700	23.719751	0.011000	23.399781	0.011200	23.049004	0.020500	22.635023	0.061500	22.021532	0.039900	21.732529	0.034300	50000000	0.500	9.07934	1.46001	3	K	-10.94	2.83	-19.68	21.10	0.00	-9.99	-3.64	15.44
020213237	VVDS-J022719.79-043131.9	36.8324728	-4.5255364	0.8940	4	21.4491	23.7723	0.1889	24.2697	0.0969	23.4121	0.0546	22.6489	0.0358	21.4491	0.0185	24.421383	0.022700	23.745809	0.010000	22.766985	0.010000	21.624881	0.010000	21.076180	0.010000	20.367166	0.010000	20.087560	0.010000	19.717647	0.010000	1608980000	0.100	10.6676	0.0937441	2	K	-17.11	1.30	0.00	-9.99	0.00	-9.99	-5.84	1.91
020213243	VVDS-J022813.52-043127.9	37.0563587	-4.5244258	0.8817	3	23.983	99.99	99.99	26.1215	0.3087	25.9506	0.3187	25.0265	0.1846	23.983	0.0931	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	6000000000	0.200	10.1413	-0.166399	-99.9	E	-0.63	3.10	0.00	-9.99	0.00	-9.99	0.00	-9.99
020213287	VVDS-J022605.89-043132.2	36.524559	-4.52562	0.8271	4	23.0364	23.5187	0.1199	24.3335	0.106	24.1264	0.077	23.4506	0.0561	23.0364	0.0497	24.083706	0.017800	23.791096	0.010000	23.453847	0.010000	22.886111	0.010000	22.558352	0.013800	22.489236	0.082200	23.188600	0.127800	22.232129	0.047700	321031000	0.200	9.33571	0.729316	4	V	-60.57	2.69	-96.57	18.20	0.00	-9.99	-40.11	12.23
020213303	VVDS-J022640.37-043128.7	36.6682211	-4.5246553	0.7035	2	23.647	99.99	99.99	25.0516	0.1558	23.9764	0.08	23.8376	0.0809	23.647	0.0914	25.142566	0.050700	24.304796	0.015700	23.792234	0.013000	23.564024	0.014700	23.527054	0.035600	23.775523	0.148600	22.934701	0.083700	23.575245	0.161500	9999980	0.400	8.41547	1.43701	3	V	-24.56	4.20	-6.76	11.06	0.00	-9.99	-7.57	6.84
020213317	VVDS-J022608.57-043133.5	36.5357092	-4.5259856	0.8224	4	22.442	23.0878	0.1487	23.9847	0.0942	23.637	0.0673	23.0988	0.0518	22.442	0.0391	23.784218	0.017900	23.427851	0.010000	23.075640	0.010000	22.410831	0.010000	22.127391	0.012300	21.651101	0.043000	21.952477	0.053100	21.225714	0.025800	9999980	0.500	9.25345	2.25370	3	V	-30.21	2.23	-13.22	-2.00	0.00	-9.99	-23.45	40.54
020213347	VVDS-J022736.43-043128.9	36.90183	-4.5247038	0.5372	2	23.3686	24.937	0.2907	25.2675	0.1739	24.2569	0.1254	23.792	0.0772	23.3686	0.057	26.467606	0.115000	24.721496	0.015400	23.756147	0.010000	23.324511	0.010000	23.122652	0.015900	23.255236	0.105400	22.996600	0.095200	24.959329	0.600800	718701000	0.000	8.79585	-2.11975	3	K	-6.01	-2.00	-7.48	3.57	0.00	-9.99	-3.79	1.81
020213386	VVDS-J022733.84-043132.7	36.8910415	-4.5257717	0.5607	3	22.1071	23.0577	0.1644	24.1527	0.0996	23.4672	0.0809	22.7246	0.0441	22.1071	0.0258	24.522794	0.036900	23.547525	0.010000	22.672299	0.010000	22.032852	0.010000	21.801654	0.010000	21.262923	0.029300	21.199126	0.027800	20.910981	0.023100	4750000000	0.100	9.95365	-0.0723856	-99.9	E	-0.81	0.99	-1.22	1.51	0.00	-9.99	-2.54	-2.00
020213387	VVDS-J022708.38-043129.3	36.78493	-4.5248162	0.5137	4	22.3264	23.486	0.0914	23.6613	0.0685	23.1098	0.0456	22.7247	0.0379	22.3264	0.0321	23.690225	0.012700	23.321887	0.010000	22.591754	0.010000	22.292465	0.010000	22.240208	0.010500	22.010797	0.032600	21.796383	0.031400	21.612234	0.028800	227272000	0.200	9.07196	0.281536	4	K	-18.22	9.81	-51.76	4.76	0.00	-9.99	-13.71	3.07
020213432	VVDS-J022544.03-043128.6	36.4334728	-4.5246229	0.6570	4	23.8684	-99.9	-99.9	24.9479	0.1234	24.4735	0.0939	24.0919	0.0844	23.8684	0.1164	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	718701000	0.000	8.67391	-0.609290	4	K	-70.34	8.24	-24.25	9.94	0.00	-9.99	-17.02	9.17
020213433	VVDS-J022707.35-043127.9	36.7806457	-4.5244263	0.5150	2	23.9692	99.99	99.99	25.8217	0.2754	25.0123	0.1648	24.3456	0.1128	23.9692	0.1106	25.749566	0.068400	25.373896	0.032300	24.385134	0.017500	24.081724	0.018600	23.999654	0.042500	24.934123	0.348300	23.801401	0.151300	25.452745	0.709800	508801000	0.000	8.29278	-1.72381	3	K	-6.15	5.17	-38.15	16.43	0.00	-9.99	-1.35	9.87
020213484	VVDS-J022617.25-043127.3	36.5718859	-4.5242627	0.6751	2	23.9503	99.99	99.99	26.4445	0.5007	25.1937	0.1821	24.4771	0.1215	23.9503	0.1064	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	904792000	0.000	8.87309	-2.84144	3	K	-21.73	8.43	-11.33	14.91	0.00	-9.99	-3.06	-2.00
020213507	VVDS-J022636.82-043133.4	36.6534497	-4.5259596	0.8624	3	22.0324	23.8235	0.1798	24.1937	0.0963	23.5163	0.0637	23.0687	0.052	22.0324	0.0289	24.398354	0.023600	23.751640	0.010000	23.139742	0.010000	22.234704	0.010000	21.914014	0.010000	21.260657	0.016100	20.929123	0.013800	20.571759	0.011000	160896000	0.500	10.1331	1.66425	2	K	-13.65	1.44	0.00	-9.99	0.00	-9.99	-11.04	4.75
020213527	VVDS-J022532.34-043129.5	36.3847533	-4.5248672	0.6354	2	23.9392	-99.9	-99.9	25.0815	0.1247	24.9215	0.1589	24.1264	0.1021	23.9392	0.1468	25.465981	0.060400	25.033883	0.026400	24.265382	0.017000	23.635761	0.013200	23.521037	0.030000	23.671528	0.322000	23.679108	0.200500	23.157167	0.119900	1015190000	0.000	8.86498	-0.861319	4	V	-37.37	5.55	-17.09	10.25	0.00	-9.99	-13.57	19.32
020213534	VVDS-J022732.48-043128.3	36.8853628	-4.5245326	0.6036	2	23.1429	24.3005	0.1758	24.5954	0.1264	24.6698	0.2258	23.6872	0.0846	23.1429	0.0586	24.642765	0.038200	24.339872	0.018800	23.618212	0.012800	23.137013	0.011400	23.107447	0.027800	22.804662	0.090000	25.228686	0.933100	23.054756	0.129400	404154000	0.000	8.75936	-0.811980	4	V	-15.76	3.45	-17.15	8.80	0.00	-9.99	-8.16	7.85
020213579	VVDS-J022722.05-043128.9	36.8418883	-4.5247106	0.6251	4	23.0089	99.99	99.99	24.1903	0.1393	24.0218	0.1058	23.4491	0.0921	23.0089	0.0643	24.480671	0.029200	24.100554	0.013900	23.542892	0.011000	23.081660	0.010000	23.006941	0.022800	23.089201	0.108700	23.014783	0.111700	23.721262	0.244800	404154000	0.000	8.80107	-0.766758	4	K	-65.25	8.86	-38.02	24.46	0.00	-9.99	-25.99	17.18
020213592	VVDS-J022646.18-043126.9	36.6924468	-4.524144	0.6340	2	23.8481	99.99	99.99	25.2319	0.1665	25.4217	0.2256	24.3506	0.112	23.8481	0.0986	25.188819	0.045300	24.898175	0.023400	24.306163	0.018100	23.834242	0.016200	23.803797	0.039500	23.439962	0.115900	23.810792	0.186100	23.950203	0.238600	404154000	0.000	8.49605	-1.07178	3	K	-41.60	8.83	-20.26	11.60	0.00	-9.99	-3.65	13.06
020213612	VVDS-J022509.64-043128.6	36.2901702	-4.5246318	0.6957	4	22.9036	24.1826	0.1025	24.1368	0.0848	23.7309	0.0704	23.3818	0.0614	22.9036	0.0644	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	50000000	0.500	9.21061	1.59129	4	M	-49.60	3.75	-67.04	7.59	0.00	-9.99	-7.25	5.37
020213699	VVDS-J022719.15-043128.6	36.8298011	-4.5246317	0.5223	3	22.2308	25.0864	0.3095	24.3985	0.1169	23.6905	0.0748	22.8122	0.0446	22.2308	0.0348	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	570884000	0.100	9.37873	-0.911206	2	K	-0.13	1.80	-0.33	1.58	0.00	-9.99	-1.56	1.07
020213729	VVDS-J022710.23-043125.2	36.7926553	-4.5236914	0.8744	3	23.0663	99.99	99.99	25.4502	0.2153	24.658	0.13	23.9481	0.0865	23.0663	0.0555	25.036995	0.041700	24.676934	0.020400	24.052367	0.015400	23.073726	0.010000	22.657701	0.015000	22.560836	0.050800	22.030443	0.038200	21.762508	0.030700	321031000	0.300	9.70313	0.492402	2	K	-27.81	2.82	-0.73	26.06	0.00	-9.99	-5.97	7.95
020213735	VVDS-J022756.17-043131.6	36.9840474	-4.5254548	0.6053	4	20.8236	21.9324	0.0327	22.2303	0.0305	21.7843	0.0212	21.1899	0.0161	20.8236	0.0112	22.371018	0.010000	21.953997	0.010000	21.246007	0.010000	20.810945	0.010000	20.807967	0.010000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	180529000	0.300	9.91338	1.34578	4	V	-39.94	4.14	-75.17	24.68	0.00	-9.99	-22.42	6.97
020213750	VVDS-J022554.90-043127.4	36.4787723	-4.5242887	0.8958	3	21.9906	-99.9	-99.9	23.4904	0.055	22.9988	0.0386	22.8354	0.039	21.9906	0.0317	23.637670	0.012600	23.250960	0.010000	22.954080	0.010000	22.268225	0.010000	22.105752	0.010000	21.819136	0.056900	21.547763	0.029200	21.566097	0.027200	9999980	0.500	9.39415	2.41568	3	K	-43.06	5.49	0.00	-9.99	0.00	-9.99	-10.36	10.56
020213757	VVDS-J022721.10-043124.8	36.8379451	-4.5235789	0.8074	4	23.7127	24.6374	0.266	24.9117	0.1764	24.4042	0.1279	23.8732	0.0974	23.7127	0.1279	24.913577	0.029300	24.645981	0.015500	24.359938	0.015800	23.949320	0.014900	23.830410	0.032800	24.226584	0.194900	24.591172	0.322100	23.563754	0.133500	9999980	0.400	8.35689	1.38307	-99.9	E	-49.93	8.70	-44.57	11.91	0.00	-9.99	-23.73	12.94
020213805	VVDS-J022721.03-043126.5	36.8376339	-4.5240352	0.6098	4	23.3179	24.6374	0.266	25.3317	0.2551	24.6126	0.1601	23.7807	0.0961	23.3179	0.1058	25.160877	0.040700	24.803681	0.019700	24.118038	0.013900	23.730820	0.013400	23.572810	0.028500	25.501184	0.694900	23.463572	0.125400	24.257054	0.278900	404154000	0.000	8.55141	-1.01993	3	K	-35.08	4.94	-66.59	19.90	0.00	-9.99	-4.81	11.07
020213809	VVDS-J022632.02-043124.5	36.6334524	-4.5234936	0.8667	3	23.5964	24.3229	0.1699	24.8794	0.1341	24.9281	0.1572	24.377	0.1169	23.5964	0.0823	24.863336	0.029300	24.666858	0.017200	24.329402	0.016600	23.560023	0.011200	23.377406	0.024300	22.986310	0.070100	23.192758	0.093900	23.187481	0.106900	321031000	0.100	9.07768	-0.133055	3	K	-32.62	5.56	0.00	-9.99	0.00	-9.99	-13.86	8.76
020213876	VVDS-J022519.91-043125.6	36.3329752	-4.523803	0.6609	3	23.9085	25.1695	0.1606	24.9678	0.1032	24.7552	0.1203	24.1513	0.0921	23.9085	0.1223	24.997751	0.040100	24.737891	0.021600	24.199216	0.017400	23.688073	0.014900	23.646765	0.034600	-99.900000	-99.900000	23.630456	0.160200	23.263490	0.113000	570884000	0.100	8.80278	-0.252293	4	V	-20.01	6.15	-33.97	37.85	0.00	-9.99	-11.59	9.69
020213891	VVDS-J022608.11-043124.5	36.5338098	-4.5234957	0.8236	4	23.5682	24.311	0.1653	24.8968	0.1457	24.3635	0.0907	24.0005	0.0789	23.5682	0.0722	24.674365	0.024700	24.352587	0.013000	24.134267	0.013300	23.620051	0.011500	23.498406	0.026400	23.118010	0.098800	22.837683	0.073400	23.853118	0.178100	9999980	0.400	8.56200	1.58353	4	K	-84.28	4.69	-55.84	19.32	0.00	-9.99	-27.38	15.69
020213892	VVDS-J022715.79-043128.0	36.8158231	-4.5244461	0.5795	3	22.0896	99.99	99.99	23.7168	0.0734	23.2302	0.0521	22.5691	0.0364	22.0896	0.0295	23.812431	0.015100	23.369830	0.010000	22.627556	0.010000	22.169863	0.010000	22.023936	0.010000	21.831527	0.030000	21.697269	0.031500	21.556889	0.029400	286119000	0.200	9.33788	0.281101	3	K	-20.45	2.33	-3.02	2.26	0.00	-9.99	-8.48	2.47
020213952	VVDS-J022630.90-043125.4	36.628757	-4.5237305	0.7239	4	22.584	24.1948	0.1298	24.0146	0.0797	23.657	0.0638	23.0824	0.0471	22.584	0.0379	24.086578	0.016000	23.714566	0.010000	23.173583	0.010000	22.594183	0.010000	22.398951	0.011000	22.236636	0.038500	22.220775	0.042200	21.906592	0.036300	227272000	0.200	9.28258	0.493851	3	K	-67.34	3.50	-37.57	16.27	0.00	-9.99	-37.39	11.61
020213962	VVDS-J022654.21-043122.9	36.7258781	-4.5230304	0.6359	4	23.9663	24.986	0.2482	25.5943	0.3313	25.1643	0.2851	24.5215	0.1367	23.9663	0.1108	25.452719	0.049200	25.150975	0.025400	24.549463	0.019300	24.032942	0.016500	24.103697	0.044200	-99.900000	-99.900000	-99.900000	-99.900000	23.941803	0.210700	286119000	0.100	8.46498	-0.591798	4	K	-58.38	4.90	-53.59	7.05	0.00	-9.99	-10.49	10.02
020213964	VVDS-J022802.30-043124.7	37.0095852	-4.5235486	0.7075	4	22.6736	24.4727	0.2315	24.2013	0.0831	23.6904	0.059	23.2033	0.0481	22.6736	0.0337	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	101518000	0.500	9.51925	1.54486	3	V	-28.00	1.03	-16.65	4.48	0.00	-9.99	-23.65	5.58
020214038	VVDS-J022745.02-043126.3	36.9376067	-4.523999	0.6043	3	22.67	99.99	99.99	24.3633	0.1092	23.8635	0.0841	23.0006	0.0535	22.67	0.0395	24.341559	0.024500	23.859705	0.010500	23.093987	0.010000	22.585004	0.010000	22.508413	0.013800	23.497171	0.362300	22.218786	0.161700	22.766112	0.196500	508801000	0.000	9.06299	-0.953599	3	K	-43.26	3.97	-19.09	7.55	0.00	-9.99	-6.23	7.91
020214043	VVDS-J022718.05-043123.7	36.8252497	-4.5232763	0.5223	2	22.6889	99.99	99.99	24.8103	0.1328	24.0593	0.0804	23.2684	0.0515	22.6889	0.0392	25.183554	0.046900	24.271156	0.013800	23.229497	0.010000	22.670942	0.010000	22.426673	0.011400	22.104405	0.035400	21.938820	0.034700	21.671722	0.029900	6750000000	0.000	9.65309	-0.819928	2	K	-8.01	3.35	-6.58	1.90	0.00	-9.99	-2.77	1.59
020214054	VVDS-J022542.99-043126.6	36.429145	-4.5240683	0.7138	2	22.1188	-99.9	-99.9	24.0368	0.0747	23.527	0.0533	23.1585	0.0448	22.1188	0.0309	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	4250000000	0.200	10.2626	0.540569	3	K	-4.46	3.58	-6.80	6.56	0.00	-9.99	-7.87	7.51
020214089	VVDS-J022743.60-043121.1	36.9316899	-4.5225525	0.8959	2	23.2827	99.99	99.99	24.8287	0.1417	24.3182	0.1028	24.5388	0.1481	23.2827	0.0614	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	127804000	0.500	9.58394	1.56331	3	V	-42.99	6.05	0.00	-9.99	0.00	-9.99	-19.88	18.46
020214096	VVDS-J022615.55-043124.0	36.5648292	-4.5233598	0.8161	3	22.8296	99.99	99.99	25.6925	0.3174	24.2708	0.1012	23.6815	0.075	22.8296	0.0494	25.253218	0.050200	24.432536	0.017500	23.794785	0.012400	22.906093	0.010000	22.528532	0.013800	21.828053	0.031000	21.578880	0.026600	21.119652	0.017800	180529000	0.500	9.84432	1.27672	2	K	-13.55	2.25	-5.53	-2.00	0.00	-9.99	-3.08	10.02
020214103	VVDS-J022617.18-043125.0	36.5716129	-4.5236288	0.6019	4	22.8026	23.8492	0.1356	24.1356	0.1044	23.4601	0.0593	23.1529	0.0539	22.8026	0.0524	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	227272000	0.300	9.57430	0.783436	4	K	-44.13	6.01	-96.01	9.11	0.00	-9.99	-17.73	7.54
020214119	VVDS-J022552.36-043123.6	36.4681757	-4.5232277	0.8139	3	23.6222	-99.9	-99.9	24.74	0.1168	24.3282	0.0907	24.1134	0.0886	23.6222	0.103	24.895459	0.036000	24.567220	0.019300	24.182242	0.017100	23.736442	0.015800	23.613571	0.036200	23.680819	0.294100	23.228383	0.125700	23.152474	0.112900	9999980	0.400	8.49419	1.49444	4	V	-56.70	4.37	-46.79	22.04	0.00	-9.99	-31.52	41.07
020214307	VVDS-J022811.72-043128.0	37.048844	-4.5244568	0.5252	4	21.3576	23.4674	0.0966	22.8764	0.0439	22.2054	0.028	21.7609	0.0234	21.3576	0.0175	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	1278050000	0.000	9.61742	-0.482441	4	V	-12.62	1.89	-6.65	1.72	0.00	-9.99	-5.73	1.71
020214330	VVDS-J022653.64-043121.9	36.7235318	-4.5227587	0.6536	4	22.7596	99.99	99.99	23.9716	0.1029	23.9625	0.0928	23.138	0.0586	22.7596	0.0469	24.064419	0.016000	23.719975	0.010000	23.190963	0.010000	22.810742	0.010000	22.843697	0.016300	22.550662	0.055400	22.430992	0.056400	23.406503	0.159200	321031000	0.000	8.84217	-0.365844	4	K	-82.36	7.17	-59.44	20.61	0.00	-9.99	-23.29	20.85
020214384	VVDS-J022609.78-043119.1	36.5407831	-4.5219884	0.6650	3	23.8864	99.99	99.99	25.25	0.1817	24.489	0.0979	24.4685	0.1102	23.8864	0.0914	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	-99.9	9999980	0.500	8.38876	1.39371	4	K	-7.62	4.21	-1.48	4.88	0.00	-9.99	-2.56	-2.00
020214395	VVDS-J022750.59-043120.1	36.9608265	-4.5222642	0.6329	2	22.6285	99.99	99.99	99.99	99.99	25.2263	0.2288	23.7868	0.0895	22.6285	0.0377	28.532382	0.926100	25.296046	0.032200	23.778983	0.010600	22.686321	0.010000	22.275608	0.010000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	-99.900000	2600000000	0.100	10.0867	-1.90687	1	K	-9.02	3.85	-3.00	-2.00	0.00	-9.99	-1.67	2.43
